         gisjoin           tract_id City State stateabbr statedesc countyname placename                  placefips place_tractid           access2015
nbr.val       NA  1.58820000000e+04   NA    NA        NA        NA         NA        NA         15058.000000000000            NA  15058.0000000000000
nbr.null      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.000000000000            NA      0.0000000000000
nbr.na        NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA           824.000000000000            NA    824.0000000000000
min           NA 5.30132487394e-315   NA    NA        NA        NA         NA        NA         15003.000000000000            NA      2.9000000953674
max           NA 2.72127342952e-313   NA    NA        NA        NA         NA        NA       5553000.000000000000            NA     64.0999984741211
range         NA 2.66826018078e-313   NA    NA        NA        NA         NA        NA       5537997.000000000000            NA     61.1999983787537
sum           NA 2.18031061219e-309   NA    NA        NA        NA         NA        NA   42233039762.000000000000            NA 275899.0999567509280
median        NA 1.58115846524e-313   NA    NA        NA        NA         NA        NA       3260600.000000000000            NA     16.0000000000000
mean          NA 1.37281867029e-313   NA    NA        NA        NA         NA        NA       2804691.178244122770            NA     18.3224266142085
SE.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         13228.471679999062            NA      0.0857641097672
CI.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         25929.412409634813            NA      0.1681080797459
var           NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA 2635036507681.393554687500            NA    110.7588558486982
std.dev       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA       1623279.553152011242            NA     10.5242033355831
coef.var      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.578773009215            NA      0.5743891656481
                arthritis2015            binge2015          bphigh2015             bpmed2015          cancer2015          casthma2015             chd2015
std.dev      0.20775252139948     0.20775252139948     30.086425579512     29.947499041714     30.549931513208     30.549931513208     38.871586301576
coef.var     0.19555268878513     0.19555268878513      1.222514679329      1.224974554288      1.255680877507      1.255680877507      1.573441337467
               pctblack_2019 name_e.y         totalpop_2014          nhwhite_2014         nhblack_2014        hispanic_2014         totalpop_2015
nbr.val   15876.000000000000       NA    15881.000000000000    15881.000000000000    15881.00000000000    15881.00000000000    15881.000000000000
nbr.null    440.000000000000       NA        1.000000000000      183.000000000000      582.00000000000      465.00000000000        3.000000000000
nbr.na        6.000000000000       NA        1.000000000000        1.000000000000        1.00000000000        1.00000000000        1.000000000000
min           0.000000000000       NA        0.000000000000        0.000000000000        0.00000000000        0.00000000000        0.000000000000
max        2926.666748046880       NA    34898.000000000000    21825.000000000000    15756.00000000000    20633.00000000000    38137.000000000000
range      2926.666748046880       NA    34898.000000000000    21825.000000000000    15756.00000000000    20633.00000000000    38137.000000000000
sum      392213.735223986267       NA 64635537.000000000000 25664723.000000000000 13405366.00000000000 17963826.00000000000 65361050.000000000000
median        9.357086181641       NA     3777.000000000000     1271.000000000000      359.00000000000      529.00000000000     3825.000000000000
mean         24.704820812798       NA     4069.991625212518     1616.064668471759      844.11346892513     1131.15206850954     4115.675964989610
SE.mean       0.308504653187       NA       16.219358797119       12.089732841930        8.88057052101       11.34839395131       16.597403314841
CI.mean       0.604704113975       NA       31.791782243378       23.697247141455       17.40692512772       22.24413886054       32.532792361968
var        1511.000221600844       NA  4177776.552259833552  2321193.007845433429  1252447.64505850105  2045251.18499713787  4374799.366909057833
std.dev      38.871586301576       NA     2043.960995777521     1523.546194851155     1119.12807357268     1430.12278668551     2091.602105303267
coef.var      1.573441337467       NA        0.502202752241        0.942750760272        1.32580288643        1.26430638859        0.508203785501
                 nhwhite_2015         nhblack_2015        hispanic_2015         totalpop_2016          nhwhite_2016         nhblack_2016        hispanic_2016
nbr.val     15881.00000000000    15881.00000000000    15881.00000000000    15881.000000000000    15881.000000000000    15881.00000000000    15881.00000000000
nbr.null      183.00000000000      563.00000000000      412.00000000000        3.000000000000      166.000000000000      526.00000000000      384.00000000000
nbr.na          1.00000000000        1.00000000000        1.00000000000        1.000000000000        1.000000000000        1.00000000000        1.00000000000
min             0.00000000000        0.00000000000        0.00000000000        0.000000000000        0.000000000000        0.00000000000        0.00000000000
max         22598.00000000000    16234.00000000000    24793.00000000000    43074.000000000000    22655.000000000000    17123.00000000000    27381.00000000000
range       22598.00000000000    16234.00000000000    24793.00000000000    43074.000000000000    22655.000000000000    17123.00000000000    27381.00000000000
sum      25797922.00000000000 13449004.00000000000 18297418.00000000000 65943275.000000000000 25874506.000000000000 13508264.00000000000 18563524.00000000000
median       1280.00000000000      363.00000000000      545.00000000000     3854.000000000000     1283.000000000000      371.00000000000      557.00000000000
mean         1624.45198665071      846.86128077577     1152.15779862729     4152.337699137334     1629.274353000441      850.59278382973     1168.91404823374
SE.mean        12.17362496536        8.88445209946       11.51628877080       16.990564670707       12.239946258092        8.93211779488       11.66081915517
CI.mean        23.86168521533       17.41453346157       22.57323174319       33.303433197317       23.991682468794       17.50796362908       22.85652768384
var       2353518.85652643722  1253542.74051647028  2106216.14890155150  4584515.770020121709  2379232.412572038826  1267029.50815699156  2159414.26421132497
std.dev      1534.11826679902     1119.61722946571     1451.28086492641     2141.148236348927     1542.476065477853     1125.62405276229     1469.49456079678
coef.var        0.94439126512        1.32207866256        1.25961987729        0.515648868538        0.946725800131        1.32334070328        1.25714509379
                 totalpop_2017          nhwhite_2017         nhblack_2017        hispanic_2017        totalpop_2018          nhwhite_2018         nhblack_2018
nbr.val     15881.000000000000    15881.000000000000    15881.00000000000    15881.00000000000    15881.00000000000    15881.000000000000    15881.00000000000
nbr.null        4.000000000000      159.000000000000      504.00000000000      352.00000000000        6.00000000000      166.000000000000      505.00000000000
nbr.na          1.000000000000        1.000000000000        1.00000000000        1.00000000000        1.00000000000        1.000000000000        1.00000000000
min             0.000000000000        0.000000000000        0.00000000000        0.00000000000        0.00000000000        0.000000000000        0.00000000000
max         47744.000000000000    23266.000000000000    16231.00000000000    28683.00000000000    51536.00000000000    21710.000000000000    16279.00000000000
range       47744.000000000000    23266.000000000000    16231.00000000000    28683.00000000000    51536.00000000000    21710.000000000000    16279.00000000000
sum      66677745.000000000000 25956680.000000000000 13573472.00000000000 18915211.00000000000 67049655.00000000000 25978464.000000000000 13574435.00000000000
median       3887.000000000000     1288.000000000000      378.00000000000      574.00000000000     3900.00000000000     1282.000000000000      378.00000000000
mean         4198.586046218752     1634.448712297714      854.69882249229     1191.05919022732     4222.00459668787     1635.820414331591      854.75946099112
SE.mean        17.444861266276       12.340464738554        8.98067876616       11.84098538308       17.86105575325       12.405157175057        8.97069503695
CI.mean        34.193906034183       24.188710087596       17.60314863878       23.20967391835       35.00969441807       24.315514598169       17.58357939756
var       4832956.494626438245  2418470.958090438507  1280843.79927380220  2226658.09422929399  5066313.94172949903  2443894.129585747607  1277997.58017260628
std.dev      2198.398620502305     1555.143388273390     1131.74369857923     1492.19907995860     2250.84738303811     1563.295918751708     1130.48555062531
coef.var        0.523604517402        0.951478854352        1.32414327573        1.25283368971        0.53312291152        0.955664756996        1.32257740595
                hispanic_2018         totalpop_2019          nhwhite_2019         nhblack_2019        hispanic_2019         totalpop_2020          nhwhite_2020
nbr.val     15881.00000000000    15881.000000000000    15881.000000000000    15881.00000000000    15881.00000000000    13654.000000000000    13654.000000000000
nbr.null      334.00000000000        5.000000000000      148.000000000000      491.00000000000      318.00000000000       10.000000000000      159.000000000000
nbr.na          1.00000000000        1.000000000000        1.000000000000        1.00000000000        1.00000000000     2228.000000000000     2228.000000000000
min             0.00000000000        0.000000000000        0.000000000000        0.00000000000        0.00000000000        0.000000000000        0.000000000000
max         31451.00000000000    59947.000000000000    21763.000000000000    16423.00000000000    34439.00000000000    19704.000000000000    11365.000000000000
range       31451.00000000000    59947.000000000000    21763.000000000000    16423.00000000000    34439.00000000000    19704.000000000000    11365.000000000000
sum      19110921.00000000000 67399827.000000000000 26016973.000000000000 13570155.00000000000 19290751.00000000000 52957685.000000000000 19878783.000000000000
median        582.00000000000     3907.000000000000     1277.000000000000      385.00000000000      594.00000000000     3697.000000000000     1170.500000000000
mean         1203.38272149109     4244.054341666142     1638.245261633399      854.48995655185     1214.70631572319     3878.547312142962     1455.894463160978
SE.mean        11.93330604647       18.340066758351       12.491624442396        8.97472808238       12.00443127609       14.617724882323       11.166218053878
CI.mean        23.39063288619       35.948610299816       24.485000246079       17.59148462386       23.53004640066       28.652754423214       21.887325579696
var       2261514.63978707651  5341702.171417074278  2478082.058293825015  1279146.96288715815  2288553.26613706117  2917557.783559390344  1702441.147507611196
std.dev      1503.83331516065     2311.212273119255     1574.192509921777     1130.99379436280     1512.79650519727     1708.086000047829     1304.776282551002
coef.var        1.24967168657        0.544576503281        0.960901610271        1.32358933618        1.24540103695        0.440393235555        0.896202517123
                 nhblack_2020       hispanic_2020 year stusab.y              Ages0_17             Ages18_34             Ages35_64            Ages65_69
nbr.val     13654.00000000000    13654.0000000000   NA       NA    15881.000000000000    15881.000000000000    15881.000000000000   15881.000000000000
nbr.null      483.00000000000      308.0000000000   NA       NA       59.000000000000        9.000000000000       10.000000000000     167.000000000000
nbr.na       2228.00000000000     2228.0000000000   NA       NA        1.000000000000        1.000000000000        1.000000000000       1.000000000000
min             0.00000000000        0.0000000000   NA       NA        0.000000000000        0.000000000000        0.000000000000       0.000000000000
max          7588.00000000000    11603.0000000000   NA       NA    10724.000000000000    11685.000000000000    13662.000000000000    1911.000000000000
range        7588.00000000000    11603.0000000000   NA       NA    10724.000000000000    11685.000000000000    13662.000000000000    1911.000000000000
sum      11002788.00000000000 15407723.0000000000   NA       NA 15139412.000000000000 18062238.000000000000 24256888.000000000000 2313346.000000000000
median        350.00000000000      559.5000000000   NA       NA      827.000000000000      992.000000000000     1409.000000000000     125.000000000000
mean          805.82891460378     1128.4402372931   NA       NA      953.303444367483     1137.348907499528     1527.415653926075     145.667527233801
SE.mean         8.95500968806       11.5509352246   NA       NA        5.251814445497        5.838500454496        6.489863328651       0.799759751812
CI.mean        17.55305257931       22.6414242308   NA       NA       10.294151780126       11.444122878038       12.720867964917       1.567619792784
var       1094944.27849882911  1821772.7237042137   NA       NA   438022.674477430293   541352.918495185440   668881.135596249020   10157.736306284287
std.dev      1046.39585172096     1349.7306115311   NA       NA      661.832814597033      735.766891410034      817.851536402695     100.785595728181
coef.var        1.29853351345        1.1961028745   NA       NA        0.694251991333        0.646913965063        0.535447921003       0.691887873997
                    Ages70_74            Ages75_79           Ages80_84          Ages85Plus           PctAge0_17          PctAge18_34          PctAge35_64
nbr.val    15881.000000000000   15881.000000000000  15881.000000000000  15881.000000000000  15880.0000000000000  15880.0000000000000  15880.0000000000000
nbr.null     315.000000000000     612.000000000000   1068.000000000000   1343.000000000000     58.0000000000000      8.0000000000000      9.0000000000000
nbr.na         1.000000000000       1.000000000000      1.000000000000      1.000000000000      2.0000000000000      2.0000000000000      2.0000000000000
min            0.000000000000       0.000000000000      0.000000000000      0.000000000000      0.0000000000000      0.0000000000000      0.0000000000000
max         1797.000000000000    1411.000000000000    807.000000000000    837.000000000000     62.4443855285645    100.0000000000000    100.0000000000000
range       1797.000000000000    1411.000000000000    807.000000000000    837.000000000000     62.4443855285645    100.0000000000000    100.0000000000000
sum      1661574.000000000000 1237388.000000000000 970533.000000000000 994158.000000000000 360500.3362623379217 445835.4293166697607 598391.4056363255950
median        87.000000000000      63.000000000000     46.000000000000     43.000000000000     23.0305004119873     26.0396423339844     38.1279582977295
mean         104.626534852969      77.916252125181     61.112839241861     62.600465965619     22.7015325102228     28.0752789242235     37.6820784405747
SE.mean        0.634972106204       0.520721751765      0.455818047532      0.545082805941      0.0655769847526      0.0891926734379      0.0569598732408
CI.mean        1.244617323261       1.020673674501      0.893455055222      1.068424102818      0.1285383260533      0.1748277537184      0.1116478103743
var         6403.053651020967    4306.151298194363   3299.596838292102   4718.487528750116     68.2894139563024    126.3306879605266     51.5215032945198
std.dev       80.019083042865      65.621271689860     57.442117285944     68.691247832239      8.2637409177867     11.2396925207288      7.1778480963670
coef.var       0.764806778274       0.842202620121      0.939935339260      1.097296110703      0.3640168748108      0.4003412593358      0.1904843998371
                 PctAge65_69         PctAge70_74         PctAge75_79         PctAge80_84       PctAge85_Plus   pctFemHeadedH_2014     pctpoverty_2014
nbr.val  15880.0000000000000 15880.0000000000000 15880.0000000000000 15880.0000000000000 15880.0000000000000  15831.0000000000000  15831.000000000000
nbr.null   166.0000000000000   314.0000000000000   611.0000000000000  1067.0000000000000  1342.0000000000000    552.0000000000000    552.000000000000
nbr.na       2.0000000000000     2.0000000000000     2.0000000000000     2.0000000000000     2.0000000000000     51.0000000000000     51.000000000000
min          0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000      0.0000000000000      0.000000000000
max         55.0000000000000    30.0000000000000    25.4237289428711    30.3030300140381    61.3636360168457    100.0000000000000    100.000000000000
range       55.0000000000000    30.0000000000000    25.4237289428711    30.3030300140381    61.3636360168457    100.0000000000000    100.000000000000
sum      58384.9741315990759 42112.1742194779217 31677.6192251853681 25082.4282991252876 26015.6328215254471 253404.2555448562198 286031.791107125639
median       3.4048519134522     2.3926657438278     1.7203891873360     1.2747424244881     1.1836449503899     13.5026741027832     14.545454978943
mean         3.6766356506045     2.6519001397656     1.9948122937774     1.5794980037233     1.6382640315822     16.0068382000415     18.067828381475
SE.mean      0.0161783557284     0.0133526067074     0.0120392252031     0.0111301105678     0.0146760561092      0.0948735180626      0.117748000960
CI.mean      0.0317114117319     0.0261726232320     0.0235982465558     0.0218162787839     0.0287667341288      0.1859628972280      0.230799488082
var          4.1564184019269     2.8312786414330     2.3016939426176     1.9672042566638     3.4203395719834    142.4945845045616    219.490351679186
std.dev      2.0387296049077     1.6826403779278     1.5171334623617     1.4025705888346     1.8494160083614     11.9371095540152     14.815206771395
coef.var     0.5545095567390     0.6345036725540     0.7605394588224     0.8879850341871     1.1288876351483      0.7457506226298      0.819977169286
           pctunemployed_2014   pctFemHeadedH_2015     pctpoverty_2015   pctunemployed_2015   pctFemHeadedH_2016     pctpoverty_2016   pctunemployed_2016
nbr.val   15862.0000000000000  15827.0000000000000  15827.000000000000  15858.0000000000000  15829.0000000000000  15829.000000000000  15859.0000000000000
nbr.null     52.0000000000000    496.0000000000000    532.000000000000     56.0000000000000    480.0000000000000    536.000000000000     73.0000000000000
nbr.na       20.0000000000000     55.0000000000000     55.000000000000     24.0000000000000     53.0000000000000     53.000000000000     23.0000000000000
min           0.0000000000000      0.0000000000000      0.000000000000      0.0000000000000      0.0000000000000      0.000000000000      0.0000000000000
max         100.0000000000000    100.0000000000000    100.000000000000    100.0000000000000    100.0000000000000    100.000000000000     75.0000000000000
range       100.0000000000000    100.0000000000000    100.000000000000    100.0000000000000    100.0000000000000    100.000000000000     75.0000000000000
sum      184096.6938430071168 249508.8634566441469 282007.951076291560 167322.4478733092838 244804.9774667844467 273998.702190756856 150189.4768170639873
median        9.7850527763367     13.2879047393799     14.473684310913      8.7882952690125     12.8428926467896     13.793103218079      7.7446808815002
mean         11.6061463776956     15.7647604382792     17.818155751329     10.5512957417902     15.4655996883432     17.309918642413      9.4702993137691
SE.mean       0.0611291477491      0.0931082856694      0.115736182498      0.0574771119511      0.0932480494427      0.113544241853      0.0532128299173
CI.mean       0.1198200715407      0.1825028442841      0.226856099225      0.1126616688129      0.1827767954314      0.222559643763      0.1043031911029
var          59.2726886392361    137.2066823199730    212.000511566418     52.3887805593592    137.6363006160561    204.072135307257     44.9064279422223
std.dev       7.6988758035986     11.7135256144328     14.560237345813      7.2380094334948     11.7318498377731     14.285381874744      6.7012258536944
coef.var      0.6633447100404      0.7430195758631      0.817157373020      0.6859829930487      0.7585771049419      0.825271462556      0.7076044411766
           pctFemHeadedH_2017     pctpoverty_2017   pctunemployed_2017   pctFemHeadedH_2018     pctpoverty_2018   pctunemployed_2018   pctFemHeadedH_2019
nbr.val   15825.0000000000000  15825.000000000000  15856.0000000000000  15820.0000000000000  15820.000000000000  15852.0000000000000  15821.0000000000000
nbr.null    509.0000000000000    575.000000000000     77.0000000000000    537.0000000000000    658.000000000000     88.0000000000000    575.0000000000000
nbr.na       57.0000000000000     57.000000000000     26.0000000000000     62.0000000000000     62.000000000000     30.0000000000000     61.0000000000000
min           0.0000000000000      0.000000000000      0.0000000000000      0.0000000000000      0.000000000000      0.0000000000000      0.0000000000000
max         100.0000000000000    100.000000000000     75.0000000000000    100.0000000000000    100.000000000000    100.0000000000000    100.0000000000000
range       100.0000000000000    100.000000000000     75.0000000000000    100.0000000000000    100.000000000000    100.0000000000000    100.0000000000000
sum      237600.5828688219481 259801.114482730656 133741.6082270369225 233430.2073830068402 248041.398125723033 119878.8433549702313 228132.8863164782815
median       12.4050636291504     12.994350433350      6.8743896484375     12.1151347160339     12.238833427429      6.0908608436584     11.6116113662720
mean         15.0142548416317     16.417132036823      8.4347633846517     14.7553860545516     15.678975861297      7.5623797221152     14.4196249488957
SE.mean       0.0922610879231      0.109096235639      0.0492874629794      0.0926105163437      0.105846240528      0.0455725977556      0.0922579957965
CI.mean       0.1808422419596      0.213841049206      0.0966090274161      0.1815271658571      0.207470693591      0.0893274712203      0.1808361845368
var         134.7041145556777    188.348970079814     38.5182515341883    135.6835164064458    177.238209347913     32.9224111325704    134.6610393500137
std.dev      11.6062101719587     13.724028930304      6.2063073992664     11.6483267642372     13.313084141096      5.7378054282600     11.6043543271487
coef.var      0.7730127331912      0.835957760437      0.7358010078338      0.7894288039074      0.849104192702      0.7587301403923      0.8047611757085
             pctpoverty_2019   pctunemployed_2019           binge2014RR     cholscreen2014RR        dental2014RR        checkup2014RR           corem2014RR
nbr.val   15821.000000000000  15855.0000000000000   15566.0000000000000  15566.0000000000000  15566.000000000000  15566.0000000000000   15520.0000000000000
nbr.null    767.000000000000    120.0000000000000       0.0000000000000      0.0000000000000      0.000000000000      0.0000000000000       0.0000000000000
nbr.na       61.000000000000     27.0000000000000     316.0000000000000    316.0000000000000    316.000000000000    316.0000000000000     362.0000000000000
min           0.000000000000      0.0000000000000      55.5999984741211      5.8000030517578     13.400001525879      9.0000000000000      49.2999992370605
max          91.075050354004     56.4102554321289      97.5999999046326     75.1000003814697     79.899999618530     54.0999984741211      86.8999996185303
range        91.075050354004     56.4102554321289      42.0000014305115     69.2999973297119     66.499998092651     45.0999984741211      37.6000003814698
sum      233219.175721943408 109202.5485500767973 1299676.1000552177429 436380.0002403258695 648296.399906158214 488542.6000595092191 1100947.5000066754874
median       11.278195381165      5.4574637413025      84.1000003814697     27.3000030517578     40.900001525879     31.4000015258789      71.2000007629394
mean         14.741114703365      6.8875779596390      83.4945458085069     28.0341770679896     41.648233323022     31.3852370589432      70.9373389179559
SE.mean       0.101767756821      0.0432693190242       0.0328732770679      0.0588583829331      0.109667773985      0.0522326260759       0.0528795586440
CI.mean       0.199476399781      0.0848127818988       0.0644354497262      0.1153692820653      0.214961603087      0.1023820273420       0.1036501143754
var         163.852976192438     29.6842695756629      16.8214344050807     53.9254376532208    187.212603451821     42.4678963321772      43.3977646514120
std.dev      12.800506872481      5.4483272272931       4.1013942025951      7.3433941507467     13.682565675041      6.5167397011218       6.5876979781569
coef.var      0.868354064809      0.7910367416848       0.0491217020571      0.2619443450377      0.328526916590      0.2076371030393       0.0928664378823
                   corew2014RR      m1hearing_2014R      m2hearing_2014R     m3hearing_2014R      f1hearing_2014R      f2hearing_2014R     f3hearing_2014R
nbr.val    15513.0000000000000 15881.00000000000000 15881.00000000000000 15881.0000000000000 15881.00000000000000 15881.00000000000000 15881.0000000000000
nbr.null       0.0000000000000 13805.00000000000000 12393.00000000000000  4559.0000000000000 14247.00000000000000 12890.00000000000000  6189.0000000000000
nbr.na       369.0000000000000     1.00000000000000     1.00000000000000     1.0000000000000     1.00000000000000     1.00000000000000     1.0000000000000
min           46.2000007629394     0.00000000000000     0.00000000000000     0.0000000000000     0.00000000000000     0.00000000000000     0.0000000000000
max           90.3999996185303    17.10000000000000    18.10000000000000    51.7000000000000    13.90000000000000    13.90000000000000    21.2000000000000
range         44.1999988555909    17.10000000000000    18.10000000000000    51.7000000000000    13.90000000000000    13.90000000000000    21.2000000000000
sum      1119394.5001916883048  3900.70000000000027  7053.30000000000018 33152.7000000000044  2849.60000000000036  5638.30000000000018 23041.2000000000007
median        72.6000003814697     0.00000000000000     0.00000000000000     1.3000000000000     0.00000000000000     0.00000000000000     0.8000000000000
mean          72.1584799968857     0.24562055286191     0.44413450034633     2.0875700522637     0.17943454442415     0.35503431773818     1.4508658144953
SE.mean        0.0598669321272     0.00664670570839     0.00922389647025     0.0206051175435     0.00550976294374     0.00808434307682     0.0157251338335
CI.mean        0.1173461870678     0.01302829681248     0.01807988291558     0.0403883666572     0.01079976008368     0.01584622905836     0.0308230452779
var           55.5993608603402     0.70160188346672     1.35115970583799     6.7426099702970     0.48210726210384     1.03792821198343     3.9270510450284
std.dev        7.4564978951476     0.83761678795659     1.16239395466339     2.5966536099944     0.69433944299877     1.01878761868381     1.9816788450777
coef.var       0.1033350189121     3.41020642693329     2.61721157387453     1.2438641793978     3.86959738007559     2.86954687978958     1.3658594925038
              m1_vision_2014R     m2_vision_2014R     m3_vision_2014R      f1_vision_2014R     f2_vision_2014R     f3_vision_2014R        m1_cog_2014R
nbr.val  15881.00000000000000 15881.0000000000000 15881.0000000000000 15881.00000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000
nbr.null 13248.00000000000000 11719.0000000000000  5425.0000000000000 13257.00000000000000 11441.0000000000000  4919.0000000000000  6593.0000000000000
nbr.na       1.00000000000000     1.0000000000000     1.0000000000000     1.00000000000000     1.0000000000000     1.0000000000000     1.0000000000000
min          0.00000000000000     0.0000000000000     0.0000000000000     0.00000000000000     0.0000000000000     0.0000000000000     0.0000000000000
max         20.00000000000000    17.5000000000000    28.3000000000000    14.00000000000000    15.9000000000000    43.0000000000000    30.2000000000000
range       20.00000000000000    17.5000000000000    28.3000000000000    14.00000000000000    15.9000000000000    43.0000000000000    30.2000000000000
sum       4849.20000000000073  8440.8999999999996 28895.8000000000029  4640.90000000000055  8665.1000000000004 32281.4000000000015 27296.1000000000022
median       0.00000000000000     0.0000000000000     1.0000000000000     0.00000000000000     0.0000000000000     1.2000000000000     0.8000000000000
mean         0.30534601095649     0.5315093507965     1.8195201813488     0.29222970845665     0.5456268496946     2.0327057490082     1.7187897487564
SE.mean      0.00736989290598     0.0101792460172     0.0191426953629     0.00711850346269     0.0100031896984     0.0207788408573     0.0202384471700
CI.mean      0.01444582571696     0.0199524763481     0.0375218533692     0.01395307390479     0.0196073860015     0.0407288840495     0.0396696511509
var          0.86258161987845     1.6455423627746     5.8194778805908     0.80473936687806     1.5891132735964     6.8567841709046     6.5047741271392
std.dev      0.92875272267620     1.2827869514361     2.4123594012068     0.89707266532765     1.2606003623657     2.6185461941514     2.5504458683021
coef.var     3.04164026825470     2.4134795549949     1.3258217336279     3.06975177186934     2.3103708387357     1.2882072062958     1.4838614613262
                m2_cog_2014R        m3_cog_2014R        f1_cog_2014R        f2_cog_2014R        f3_cog_2014R         m1_amb_2014R       m2_amb_2014R
nbr.val  15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.00000000000000 15881.000000000000
nbr.null  5561.0000000000000  2229.0000000000000  9722.0000000000000  6901.0000000000000  2189.0000000000000 13667.00000000000000 10820.000000000000
nbr.na       1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.00000000000000     1.000000000000
min          0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.00000000000000     0.000000000000
max         28.2000000000000    97.6000000000000    21.8000000000000    27.6000000000000    55.3000000000000    15.10000000000000    23.000000000000
range       28.2000000000000    97.6000000000000    21.8000000000000    27.6000000000000    55.3000000000000    15.10000000000000    23.000000000000
sum      29475.3000000000029 57842.3000000000029 13610.3000000000011 22695.2000000000007 60821.9000000000015  3996.00000000000045 10867.400000000001
median       1.0000000000000     2.6000000000000     0.0000000000000     0.6000000000000     2.8000000000000     0.00000000000000     0.000000000000
mean         1.8560103268056     3.6422328568730     0.8570178200365     1.4290787733770     3.8298532837982     0.25162143441849     0.684301996096
SE.mean      0.0201222970324     0.0313734048239     0.0128862457984     0.0169430311148     0.0309351524575     0.00668901820232     0.011569706950
CI.mean      0.0394419837118     0.0614954306683     0.0252585028472     0.0332102620383     0.0606364063399     0.01311123409811     0.022677937431
var          6.4303254920848    15.6315179107617     2.6371247080577     4.5588999636306    15.1978574658785     0.71056301939948     2.125800786374
std.dev      2.5358086465829     3.9536714469922     1.6239226299482     2.1351580652567     3.8984429540367     0.84294900165993     1.458012615300
coef.var     1.3662686085089     1.0855075999689     1.8948528163381     1.4940800360579     1.0179092161385     3.35006834218253     2.130656674419
                m3_amb_2014R         f1_amb_2014R        f2_amb_2014R         f3_amb_2014R          m1_sc_2014R         m2_sc_2014R         m3_sc_2014R
nbr.val  15881.0000000000000 15881.00000000000000 15881.0000000000000  15881.0000000000000 15881.00000000000000 15881.0000000000000 15881.0000000000000
nbr.null  1514.0000000000000 13937.00000000000000 10518.0000000000000   1008.0000000000000 12314.00000000000000 12035.0000000000000  5333.0000000000000
nbr.na       1.0000000000000     1.00000000000000     1.0000000000000      1.0000000000000     1.00000000000000     1.0000000000000     1.0000000000000
min          0.0000000000000     0.00000000000000     0.0000000000000      0.0000000000000     0.00000000000000     0.0000000000000     0.0000000000000
max         70.3000000000000    24.50000000000000    21.0000000000000     82.2000000000000    14.30000000000000    17.9000000000000    25.4000000000000
range       70.3000000000000    24.50000000000000    21.0000000000000     82.2000000000000    14.30000000000000    17.9000000000000    25.4000000000000
sum      77805.2000000000116  3408.20000000000027 11341.1000000000004 104398.9000000000087  6223.20000000000073  6976.6000000000004 28065.9000000000015
median       3.7000000000000     0.00000000000000     0.0000000000000      5.2000000000000     0.00000000000000     0.0000000000000     1.0000000000000
mean         4.8992632705749     0.21460865184812     0.7141300925634      6.5738240664946     0.39186449216044     0.4393048296707     1.7672627668283
SE.mean      0.0370725974204     0.00601063093149     0.0117033482639      0.0461241879201     0.00798855972109     0.0090176398491     0.0183853710729
CI.mean      0.0726664943497     0.01178151812962     0.0229398895590      0.0904086380265     0.01565848282092     0.0176755965521     0.0360374118931
var         21.8264887519059     0.57374375269340     2.1751945344602     33.7858859360480     1.01347914939466     1.2914084335844     5.3681253093498
std.dev      4.6718827844784     0.75745874652908     1.4748540722594      5.8125627683534     1.00671701554839     1.1364015283272     2.3169215155783
coef.var     0.9535888411096     3.52948839669864     2.0652456570837      0.8841981028940     2.56904372733063     2.5868177437955     1.3110226498669
                 f1_sc_2014R          f2_sc_2014R         f3_sc_2014R        m2_ild_2014R        m3_ild_2014R        f2_ild_2014R        f3_ild_2014R
nbr.val  15881.0000000000000 15881.00000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000
nbr.null 13498.0000000000000 12616.00000000000000  4554.0000000000000  8315.0000000000000  2884.0000000000000  9236.0000000000000  1996.0000000000000
nbr.na       1.0000000000000     1.00000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000
min          0.0000000000000     0.00000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000
max         24.5000000000000    19.40000000000000    22.9000000000000    27.6000000000000    75.3000000000000    18.3000000000000    38.9000000000000
range       24.5000000000000    19.40000000000000    22.9000000000000    27.6000000000000    75.3000000000000    18.3000000000000    38.9000000000000
sum       3865.9000000000001  5762.50000000000000 33616.5000000000000 17125.4000000000015 48704.3000000000029 13763.5000000000000 63155.9000000000015
median       0.0000000000000     0.00000000000000     1.3000000000000     0.0000000000000     2.1000000000000     0.0000000000000     2.9000000000000
mean         0.2434292550847     0.36285498394308     2.1167747622946     1.0783577860336     3.0668282853725     0.8666645677224     3.9768213588565
