         gisjoin           tract_id City State stateabbr statedesc countyname placename                  placefips place_tractid
nbr.val       NA  1.58820000000e+04   NA    NA        NA        NA         NA        NA         15058.000000000000            NA
nbr.null      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.000000000000            NA
nbr.na        NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA           824.000000000000            NA
min           NA 5.30132487394e-315   NA    NA        NA        NA         NA        NA         15003.000000000000            NA
max           NA 2.72127342952e-313   NA    NA        NA        NA         NA        NA       5553000.000000000000            NA
range         NA 2.66826018078e-313   NA    NA        NA        NA         NA        NA       5537997.000000000000            NA
sum           NA 2.18031061219e-309   NA    NA        NA        NA         NA        NA   42233039762.000000000000            NA
median        NA 1.58115846524e-313   NA    NA        NA        NA         NA        NA       3260600.000000000000            NA
mean          NA 1.37281867029e-313   NA    NA        NA        NA         NA        NA       2804691.178244122770            NA
SE.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         13228.471679999062            NA
CI.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         25929.412409634813            NA
var           NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA 2635036507681.393554687500            NA
std.dev       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA       1623279.553152011242            NA
coef.var      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.578773009215            NA
                   access2015        arthritis2015            binge2015          bphigh2015             bpmed2015          cancer2015
mean         3.4206913922297      6.668156917071     21.948051130281     17.791826711164     20.999244380077     36.791952647818
SE.mean      0.0840369477453      0.114632518290      0.224386515275      0.208045686074      0.224263044118      0.311883956410
CI.mean      0.1647219459496      0.224692733238      0.439823011576      0.407793133567      0.439580994108      0.611327916931
var        112.1549345597301    208.686094896282    799.597364117285    687.377442009264    798.717631670816   1544.770315588690
std.dev     10.5903226844006     14.445971580212     28.277152687590     26.217884010905     28.261592872144     39.303566194287
coef.var     3.0959596964687      2.166411462698      1.288367359805      1.473591466269      1.345838562599      1.068265296232
                 f1_cog_2017         f2_cog_2017         f3_cog_2017         m1_amb_2017         m2_amb_2017         m3_amb_2017
nbr.val   15881.000000000000  15881.000000000000  15881.000000000000 15881.0000000000000  15881.000000000000  15881.000000000000
nbr.null   9700.000000000000   6342.000000000000   2199.000000000000 13777.0000000000000  10658.000000000000   1563.000000000000
nbr.na        1.000000000000      1.000000000000      1.000000000000     1.0000000000000      1.000000000000      1.000000000000
min           0.000000000000      0.000000000000      0.000000000000     0.0000000000000      0.000000000000      0.000000000000
max         282.000000000000    348.000000000000    448.000000000000   171.0000000000000    239.000000000000    624.000000000000
range       282.000000000000    348.000000000000    448.000000000000   171.0000000000000    239.000000000000    624.000000000000
sum      143243.000000000000 255283.000000000000 613940.000000000000 39090.0000000000000 113967.000000000000 786160.000000000000
median        0.000000000000      8.000000000000     28.000000000000     0.0000000000000      0.000000000000     38.000000000000
mean          9.019772054657     16.074743404068     38.658774636358     2.4614318997544      7.176311315408     49.503179900510
SE.mean       0.139375954373      0.187036387561      0.320849811580     0.0672807811745      0.121515311260      0.374913483722
CI.mean       0.273192673447      0.366612526383      0.628902009641     0.1318779596049      0.238183787851      0.734872936945
var         308.498853373730    555.558833726661   1634.863217868666    71.8885785288791    234.498383395268   2232.235270114296
std.dev      17.564135429156     23.570295579960     40.433441825655     8.4787132590316     15.313340047007     47.246537122992
coef.var      1.947292605924      1.466293737168      1.045905934836     3.4446263818542      2.133873430787      0.954414185471
                 f1_amb_2017         f2_amb_2017         f3_amb_2017          m1_sc_2017          m2_sc_2017          m3_sc_2017
nbr.val  15881.0000000000000  15881.000000000000   15881.00000000000 15881.0000000000000 15881.0000000000000  15881.000000000000
nbr.null 14067.0000000000000  10511.000000000000    1082.00000000000 12234.0000000000000 11844.0000000000000   5384.000000000000
nbr.na       1.0000000000000      1.000000000000       1.00000000000     1.0000000000000     1.0000000000000      1.000000000000
min          0.0000000000000      0.000000000000       0.00000000000     0.0000000000000     0.0000000000000      0.000000000000
max        107.0000000000000    324.000000000000     722.00000000000   172.0000000000000   207.0000000000000    300.000000000000
range      107.0000000000000    324.000000000000     722.00000000000   172.0000000000000   207.0000000000000    300.000000000000
sum      33491.0000000000000 116022.000000000000 1041891.00000000000 66246.0000000000000 75601.0000000000000 283557.000000000000
median       0.0000000000000      0.000000000000      50.00000000000     0.0000000000000     0.0000000000000     10.000000000000
mean         2.1088722372647      7.305711227253      65.60613311504     4.1713997859077     4.7604684843524     17.855109879730
SE.mean      0.0604355806166      0.119280639681       0.47608486433     0.0836138409901     0.0972859454636      0.190718591444
CI.mean      0.1184605903815      0.233803578183       0.93318031406     0.1638926087363     0.1906914836897      0.373830063493
var         58.0047078023784    225.952819394943    3599.53660973770   111.0284288276297   150.3066008888210    577.648841803102
std.dev      7.6160821819606     15.031727092884      59.99613829021    10.5370028389305    12.2599592531468     24.034326323055
coef.var     3.6114478854533      2.057530967938       0.91448978078     2.5260112623412     2.5753682213096      1.346075520394
                  f1_sc_2017          f2_sc_2017          f3_sc_2017         m2_ild_2017         m3_ild_2017         f2_ild_2017
nbr.val  15881.0000000000000 15881.0000000000000  15881.000000000000  15881.000000000000  15881.000000000000  15881.000000000000
nbr.null 13573.0000000000000 12535.0000000000000   4663.000000000000   7759.000000000000   2898.000000000000   8699.000000000000
nbr.na       1.0000000000000     1.0000000000000      1.000000000000      1.000000000000      1.000000000000      1.000000000000
min          0.0000000000000     0.0000000000000      0.000000000000      0.000000000000      0.000000000000      0.000000000000
max        119.0000000000000   148.0000000000000    340.000000000000    339.000000000000    437.000000000000    325.000000000000
range      119.0000000000000   148.0000000000000    340.000000000000    339.000000000000    437.000000000000    325.000000000000
sum      39459.0000000000000 60273.0000000000000 341678.000000000000 192190.000000000000 489903.000000000000 156242.000000000000
median       0.0000000000000     0.0000000000000     13.000000000000      2.000000000000     21.000000000000      0.000000000000
mean         2.4846672123922     3.7952899691455     21.514892009319     12.101882752975     30.848372268749      9.838297336440
SE.mean      0.0634325941444     0.0826709153763      0.216466177046      0.159441136514      0.268771170778      0.139252183529
CI.mean      0.1243350767066     0.1620443676215      0.424298250614      0.312522705496      0.526821968830      0.272950068559
var         63.9002844122303   108.5383808368824    744.145637785881    403.718460560811   1147.210760731936    307.951180576825
std.dev      7.9937653463327    10.4181755042273     27.279032933480     20.092746466345     33.870499859493     17.548537847263
coef.var     3.2172378282549     2.7450275443836      1.267914006803      1.660299217608      1.097967165477      1.783696634403
                 f3_ild_2017              m1_2018      m1hearing_2018              m2_2018    m32hearing_2018               m3_2018
nbr.val   15881.000000000000   15881.000000000000 15881.0000000000000   15881.000000000000 15881.000000000000    15881.000000000000
nbr.null   2185.000000000000     167.000000000000 13973.0000000000000      56.000000000000 12199.000000000000       48.000000000000
nbr.na        1.000000000000       1.000000000000     1.0000000000000       1.000000000000     1.000000000000        1.000000000000
min           0.000000000000       0.000000000000     0.0000000000000       0.000000000000     0.000000000000        0.000000000000
max         473.000000000000    4548.000000000000   157.0000000000000    5950.000000000000   214.000000000000     9897.000000000000
range       473.000000000000    4548.000000000000   157.0000000000000    5950.000000000000   214.000000000000     9897.000000000000
sum      629120.000000000000 5431143.000000000000 36499.0000000000000 9040180.000000000000 78362.000000000000 12025467.000000000000
median       28.000000000000     284.000000000000     0.0000000000000     489.000000000000     0.000000000000      691.000000000000
mean         39.614633839179     341.989988036018     2.2982809646748     569.245009760091     4.934324035010      757.223537560607
SE.mean       0.324519819753       2.118283060754     0.0646320840651       3.154679123016     0.104945504376        3.499961338753
CI.mean       0.636095641775       4.152074976557     0.1266862129529       6.183528768380     0.205705087623        6.860321060388
var        1672.477554099230   71260.002355673656    66.3398012009027  158047.717863162688   174.906328713383   194537.952168870281
std.dev      40.895935667242     266.945691772079     8.1449248738649     397.552157412286    13.225215639580      441.064566893409
coef.var      1.032344154265       0.780565809266     3.5439204340351       0.698384967098     2.680248712031        0.582476039129
              m3hearing_2018              f1_2018      f1hearing_2018             f2_2018      f2hearing_2018               f3_2018
nbr.val   15881.000000000000   15881.000000000000 15881.0000000000000   15881.00000000000 15881.0000000000000    15881.000000000000
nbr.null   4896.000000000000     165.000000000000 14328.0000000000000      58.00000000000 12813.0000000000000       52.000000000000
nbr.na        1.000000000000       1.000000000000     1.0000000000000       1.00000000000     1.0000000000000        1.000000000000
min           0.000000000000       0.000000000000     0.0000000000000       0.00000000000     0.0000000000000        0.000000000000
max         436.000000000000    5356.000000000000   155.0000000000000    6807.00000000000   179.0000000000000     9890.000000000000
range       436.000000000000    5356.000000000000   155.0000000000000    6807.00000000000   179.0000000000000     9890.000000000000
sum      320951.000000000000 5277656.000000000000 29534.0000000000000 9231405.00000000000 59870.0000000000000 12681381.000000000000
median       12.000000000000     275.000000000000     0.0000000000000     502.00000000000     0.0000000000000      728.000000000000
mean         20.209747497009     332.325168440275     1.8597065675965     581.28612807758     3.7699137333921      798.525344751590
SE.mean       0.206358155931       2.104350301061     0.0605797754216       3.20703928808     0.0858601328429        3.684796884384
CI.mean       0.404485383150       4.124765187820     0.1187432285484       6.28616062867     0.1682955954593        7.222619687051
var         676.271557373266   70325.676500640708    58.2818278484008  163337.68890642415   117.0741350618271   215627.899625235354
std.dev      26.005221732823     265.189887628923     7.6342535881644     404.15057702102    10.8200801781607      464.357512726170
coef.var      1.286766286252       0.797983158704     4.1050850285650       0.69526960562     2.8701134676695        0.581518815625
              f3hearing_2018     m1_vision_2018     m2_vision_2018      m3_vision_2018     f1_vision_2018      f2_vision_2018
nbr.val   15881.000000000000 15881.000000000000 15881.000000000000  15881.000000000000 15881.000000000000  15881.000000000000
nbr.null   6389.000000000000 13197.000000000000 11251.000000000000   5243.000000000000 13191.000000000000  10765.000000000000
nbr.na        1.000000000000     1.000000000000     1.000000000000      1.000000000000     1.000000000000      1.000000000000
min           0.000000000000     0.000000000000     0.000000000000      0.000000000000     0.000000000000      0.000000000000
max         258.000000000000   244.000000000000   202.000000000000    291.000000000000   158.000000000000    231.000000000000
range       258.000000000000   244.000000000000   202.000000000000    291.000000000000   158.000000000000    231.000000000000
sum      234945.000000000000 54055.000000000000 98418.000000000000 310465.000000000000 55148.000000000000 107807.000000000000
median        8.000000000000     0.000000000000     0.000000000000     11.000000000000     0.000000000000      0.000000000000
mean         14.794093570934     3.403752912285     6.197216799950     19.549461620805     3.472577293621      6.788426421510
SE.mean       0.165951637450     0.084123788243     0.113355518122      0.204791697532     0.085907665845      0.118424454507
CI.mean       0.325284025512     0.164892163171     0.222189668119      0.401414947079     0.168388765533      0.232125358165
var         437.361881988473   112.386847375720   204.062488474972    666.043412965797   117.203797695930    222.720724985911
std.dev      20.913198750752    10.601266310008    14.285044223767     25.807816896549    10.826070279466     14.923830774500
coef.var      1.413618120670     3.114581634802     2.305074146169      1.320129290368     3.117589434036      2.198422704739
              f3_vision_2018         m1_cog_2018         m2_cog_2018         m3_cog_2018         f1_cog_2018         f2_cog_2018
nbr.val   15881.000000000000  15881.000000000000  15881.000000000000  15881.000000000000  15881.000000000000  15881.000000000000
nbr.null   4753.000000000000   6606.000000000000   5038.000000000000   2325.000000000000   9866.000000000000   6227.000000000000
nbr.na        1.000000000000      1.000000000000      1.000000000000      1.000000000000      1.000000000000      1.000000000000
min           0.000000000000      0.000000000000      0.000000000000      0.000000000000      0.000000000000      0.000000000000
max         490.000000000000    374.000000000000    464.000000000000    913.000000000000    227.000000000000    423.000000000000
range       490.000000000000    374.000000000000    464.000000000000    913.000000000000    227.000000000000    423.000000000000
sum      349744.000000000000 284425.000000000000 337013.000000000000 579030.000000000000 144897.000000000000 261498.000000000000
median       13.000000000000      9.000000000000     12.000000000000     25.000000000000      0.000000000000      8.000000000000
mean         22.022794534349     17.909766387507     21.221144764184     36.460550343177      9.123921667401     16.466091555947
SE.mean       0.229177167111      0.208856405176      0.228373435785      0.314049124262      0.143843183256      0.192359588139
CI.mean       0.449213232353      0.409382234930      0.447637827824      0.615571891413      0.281948948567      0.377046603077
var         834.104644104444    692.745068969351    828.264442039558   1566.293043752519    328.591569405451    587.632115258368
std.dev      28.880869864054     26.320050702256     28.779583771131     39.576420299877     18.127094897017     24.241124463572
coef.var      1.311408042200      1.469592072436      1.356174894943      1.085458664978      1.986765730550      1.472184481740
                 f3_cog_2018         m1_amb_2018         m2_amb_2018         m3_amb_2018         f1_amb_2018         f2_amb_2018
nbr.val   15881.000000000000 15881.0000000000000  15881.000000000000  15881.000000000000 15881.0000000000000  15881.000000000000
nbr.null   2301.000000000000 13843.0000000000000  10860.000000000000   1660.000000000000 14171.0000000000000  10642.000000000000
nbr.na        1.000000000000     1.0000000000000      1.000000000000      1.000000000000     1.0000000000000      1.000000000000
min           0.000000000000     0.0000000000000      0.000000000000      0.000000000000     0.0000000000000      0.000000000000
max         473.000000000000   185.0000000000000    251.000000000000    944.000000000000   137.0000000000000    291.000000000000
range       473.000000000000   185.0000000000000    251.000000000000    944.000000000000   137.0000000000000    291.000000000000
sum      610858.000000000000 39382.0000000000000 112569.000000000000 771047.000000000000 32778.0000000000000 113703.000000000000
median       27.000000000000     0.0000000000000      0.000000000000     36.000000000000     0.0000000000000      0.000000000000
mean         38.464706252755     2.4798186512184      7.088281594358     48.551539575593     2.0639758201625      7.159687677098
SE.mean       0.326586891339     0.0695371802532      0.125959260501      0.374567716955     0.0619625606158      0.119240579325
CI.mean       0.640147336455     0.1363007576367      0.246894432232      0.734195194877     0.1214536443135      0.233725055341
var        1693.851540796893    76.7912960880173    251.963742393244   2228.119777383966    60.9728589777528    225.801072547285
std.dev      41.156427697225     8.7630643092481     15.873365818038     47.202963650432     7.8085119566889     15.026678693154
coef.var      1.069978993906     3.5337520769684      2.239381379920      0.972223827773     3.7832380982420      2.098789691793
                  f3_amb_2018          m1_sc_2018          m2_sc_2018          m3_sc_2018          f1_sc_2018          f2_sc_2018
nbr.val    15881.000000000000 15881.0000000000000 15881.0000000000000  15881.000000000000 15881.0000000000000 15881.0000000000000
nbr.null    1149.000000000000 12257.0000000000000 11947.0000000000000   5577.000000000000 13655.0000000000000 12605.0000000000000
nbr.na         1.000000000000     1.0000000000000     1.0000000000000      1.000000000000     1.0000000000000     1.0000000000000
min            0.000000000000     0.0000000000000     0.0000000000000      0.000000000000     0.0000000000000     0.0000000000000
max          633.000000000000   163.0000000000000   251.0000000000000    304.000000000000   120.0000000000000   291.0000000000000
range        633.000000000000   163.0000000000000   251.0000000000000    304.000000000000   120.0000000000000   291.0000000000000
sum      1026278.000000000000 68680.0000000000000 75352.0000000000000 281811.000000000000 39640.0000000000000 60574.0000000000000
median        49.000000000000     0.0000000000000     0.0000000000000     10.000000000000     0.0000000000000     0.0000000000000
mean          64.623008626661     4.3246646936591     4.7447893709464     17.745167180908     2.4960644795668     3.8142434355519
SE.mean        0.479683564779     0.0873185018992     0.0985703730623      0.193743952334     0.0655320367701     0.0847790869189
CI.mean        0.940234174972     0.1711541641640     0.1932091074157      0.379760113864     0.1284502222942     0.1661766228759
var         3654.159694751122   121.0850144105475   154.3016770352926    596.120635489996    68.2001261983610   114.1445855248664
std.dev       60.449645943968    11.0038636128656    12.4218226132598     24.415581817561     8.2583367694931    10.6838469440959
coef.var       0.935419864049     2.5444431863122     2.6179924211856      1.375900354651     3.3085430432977     2.8010396097201
                  f3_sc_2018         m2_ild_2018         m3_ild_2018         f2_ild_2018         f3_ild_2018 stusab.x geoid
nbr.val   15881.000000000000  15881.000000000000  15881.000000000000  15881.000000000000  15881.000000000000       NA    NA
nbr.null   4847.000000000000   7735.000000000000   3011.000000000000   8541.000000000000   2275.000000000000       NA    NA
nbr.na        1.000000000000      1.000000000000      1.000000000000      1.000000000000      1.000000000000       NA    NA
min           0.000000000000      0.000000000000      0.000000000000      0.000000000000      0.000000000000       NA    NA
max         361.000000000000    323.000000000000    506.000000000000    307.000000000000    502.000000000000       NA    NA
range       361.000000000000    323.000000000000    506.000000000000    307.000000000000    502.000000000000       NA    NA
sum      340556.000000000000 196616.000000000000 487568.000000000000 162181.000000000000 624943.000000000000       NA    NA
median       12.000000000000      2.000000000000     21.000000000000      0.000000000000     28.000000000000       NA    NA
mean         21.444241546502     12.380580567974     30.701341225364     10.212266230086     39.351615137586       NA    NA
SE.mean       0.221792433390      0.165411578089      0.272382020582      0.141396790176      0.327512935947       NA    NA
CI.mean       0.434738316956      0.324225447931      0.533899643855      0.277153740750      0.641962488884       NA    NA
var         781.216302008150    434.519884826648   1178.242598326946    317.509663132140   1703.471069337010       NA    NA
std.dev      27.950246904243     20.845140556654     34.325538573006     17.818800833169     41.273127690266       NA    NA
coef.var      1.303391721439      1.683696531209      1.118046873622      1.744842959604      1.048829318592       NA    NA
                      m1_2019      m1hearing_2019              m2_2019     m2hearing_2019               m3_2019      m3hearing_2019
nbr.val    15881.000000000000 15881.0000000000000   15881.000000000000 15881.000000000000    15881.000000000000  15881.000000000000
nbr.null     174.000000000000 14087.0000000000000      56.000000000000 12271.000000000000       45.000000000000   5189.000000000000
nbr.na         1.000000000000     1.0000000000000       1.000000000000     1.000000000000        1.000000000000      1.000000000000
min            0.000000000000     0.0000000000000       0.000000000000     0.000000000000        0.000000000000      0.000000000000
max         5769.000000000000   192.0000000000000    6811.000000000000   240.000000000000    11727.000000000000    453.000000000000
range       5769.000000000000   192.0000000000000    6811.000000000000   240.000000000000    11727.000000000000    453.000000000000
sum      5446428.000000000000 35651.0000000000000 9069251.000000000000 79057.000000000000 12066998.000000000000 314855.000000000000
median       284.000000000000     0.0000000000000     488.000000000000     0.000000000000      691.000000000000     12.000000000000
mean         342.952458913167     2.2448838234368     571.075561992318     4.978087022228      759.838675146401     19.825892576034
SE.mean        2.168521530339     0.0663751464833       3.232736387027     0.106537694405        3.586056580702      0.207986305286
CI.mean        4.250548073138     0.1301028129266       6.336529856215     0.208825960607        7.029077496354      0.407676740491
var        74680.174251037752    69.9662875825349  165965.733206902340   180.253801907036   204226.512385750946    686.985112907603
std.dev      273.276735656436     8.3645853204170     407.388921310954    13.425863171768      451.914275483471     26.210400853623
coef.var       0.796835621248     3.7260660142364       0.713371309201     2.696992461526        0.594750294063      1.322028794068
                      f1_2019      f1hearing_2019              f2_2019      f2hearing_2019              f3_2019      f3hearing_2019
nbr.val    15881.000000000000 15881.0000000000000   15881.000000000000 15881.0000000000000    15881.00000000000  15881.000000000000
nbr.null     170.000000000000 14439.0000000000000      54.000000000000 12943.0000000000000       49.00000000000   6712.000000000000
nbr.na         1.000000000000     1.0000000000000       1.000000000000     1.0000000000000        1.00000000000      1.000000000000
min            0.000000000000     0.0000000000000       0.000000000000     0.0000000000000        0.00000000000      0.000000000000
max         6967.000000000000   258.0000000000000    7765.000000000000   227.0000000000000    11455.00000000000    229.000000000000
range       6967.000000000000   258.0000000000000    7765.000000000000   227.0000000000000    11455.00000000000    229.000000000000
sum      5267742.000000000000 28557.0000000000000 9251098.000000000000 58799.0000000000000 12717418.00000000000 230675.000000000000
median       274.000000000000     0.0000000000000     500.000000000000     0.0000000000000      730.00000000000      7.000000000000
mean         331.700900447075     1.7981865121844     582.526163339840     3.7024746552484      800.79453434922     14.525218814936
SE.mean        2.140102100217     0.0617715366995       3.285887398903     0.0863741310711        3.77852744355      0.168696320989
CI.mean        4.194842767815     0.1210792157788       6.440711865918     0.1693030902653        7.40634221048      0.330663916449
var        72735.567586720630    60.5974929327173  171468.046308509598   118.4800499210358   226737.31917919280    451.948624046890
std.dev      269.695323627831     7.7844391533827     414.087003307891    10.8848541524926      476.16942276798     21.259083330353
coef.var       0.813067806763     4.3290499070235       0.710847047511     2.9398862020738        0.59462121973      1.463598146177
              m1_vision_2019      m2_vision_2019      m3_vision_2019      f1_vision_2019      f2_vision_2019      f3_vision_2019
nbr.val  15881.0000000000000  15881.000000000000  15881.000000000000 15881.0000000000000  15881.000000000000  15881.000000000000
nbr.null 13351.0000000000000  11338.000000000000   5496.000000000000 13325.0000000000000  10851.000000000000   4999.000000000000
nbr.na       1.0000000000000      1.000000000000      1.000000000000     1.0000000000000      1.000000000000      1.000000000000
min          0.0000000000000      0.000000000000      0.000000000000     0.0000000000000      0.000000000000      0.000000000000
max        275.0000000000000    317.000000000000    335.000000000000   186.0000000000000    300.000000000000    378.000000000000
range      275.0000000000000    317.000000000000    335.000000000000   186.0000000000000    300.000000000000    378.000000000000
sum      54427.0000000000000 100436.000000000000 305842.000000000000 55281.0000000000000 110717.000000000000 344938.000000000000
median       0.0000000000000      0.000000000000     11.000000000000     0.0000000000000      0.000000000000     12.000000000000
mean         3.4271771299037      6.324286883697     19.258359045400     3.4809520811032      6.971664252881     21.720168755116
SE.mean      0.0880493379295      0.118833465304      0.208875193007     0.0888867906712      0.124641281533      0.231566944946
CI.mean      0.1725866856479      0.232927065701      0.409419061209     0.1742281879746      0.244311044018      0.453897467871
var        123.1204049339253    224.261833913662    692.869707357476   125.4735823680437    246.718466556284    851.590833120135
std.dev     11.0959634522616     14.975374249536     26.322418341738    11.2014991125315     15.707274319763     29.182029283793
coef.var     3.2376393258009      2.367915074842      1.366804839378     3.2179411987141      2.253016460635      1.343545237277
                 m1_cog_2019         m2_cog_2019         m3_cog_2019         f1_cog_2019         f2_cog_2019         f3_cog_2019
nbr.val   15881.000000000000  15881.000000000000  15881.000000000000  15881.000000000000  15881.000000000000  15881.000000000000
nbr.null   6852.000000000000   4995.000000000000   2430.000000000000  10105.000000000000   6237.000000000000   2430.000000000000
nbr.na        1.000000000000      1.000000000000      1.000000000000      1.000000000000      1.000000000000      1.000000000000
min           0.000000000000      0.000000000000      0.000000000000      0.000000000000      0.000000000000      0.000000000000
max         299.000000000000    398.000000000000    878.000000000000    311.000000000000    497.000000000000    761.000000000000
range       299.000000000000    398.000000000000    878.000000000000    311.000000000000    497.000000000000    761.000000000000
sum      289260.000000000000 347820.000000000000 577559.000000000000 145502.000000000000 270224.000000000000 608572.000000000000
median        8.000000000000     12.000000000000     25.000000000000      0.000000000000      9.000000000000     26.000000000000
mean         18.214218248221     21.901643473333     36.367923934261      9.162017505195     17.015553176752     38.320760657389
SE.mean       0.221142593583      0.235907659698      0.317112809543      0.150892683921      0.202352629521      0.334671846427
CI.mean       0.433464557253      0.462405760948      0.621577061935      0.295766769164      0.396634097227      0.655994765124
var         776.645165586874    883.816144024266   1597.001840078848    361.588169329920    650.272742970110   1778.755292519601
std.dev      27.868354195877     29.729045461035     39.962505427949     19.015471840844     25.500445936691     42.175292441424
coef.var      1.530032956457      1.357388795833      1.098839337109      2.075467748240      1.498655122863      1.100585993543
                 m1_amb_2019         m2_amb_2019         m3_amb_2019         f1_amb_2019         f2_amb_2019          f3_amb_2019
nbr.val  15881.0000000000000  15881.000000000000  15881.000000000000 15881.0000000000000  15881.000000000000   15881.000000000000
nbr.null 13980.0000000000000  11104.000000000000   1788.000000000000 14265.0000000000000  10904.000000000000    1286.000000000000
nbr.na       1.0000000000000      1.000000000000      1.000000000000     1.0000000000000      1.000000000000       1.000000000000
min          0.0000000000000      0.000000000000      0.000000000000     0.0000000000000      0.000000000000       0.000000000000
max        343.0000000000000    285.000000000000   1032.000000000000   171.0000000000000    290.000000000000     626.000000000000
range      343.0000000000000    285.000000000000   1032.000000000000   171.0000000000000    290.000000000000     626.000000000000
sum      38321.0000000000000 112747.000000000000 753964.000000000000 32845.0000000000000 111900.000000000000 1006149.000000000000
median       0.0000000000000      0.000000000000     35.000000000000     0.0000000000000      0.000000000000      47.000000000000
mean         2.4130092563441      7.099489956552     47.475851646622     2.0681946980669      7.046155783641      63.355519173856
SE.mean      0.0715485735557      0.132002333582      0.376583884448     0.0654224588904      0.123993307205       0.484437449467
CI.mean      0.1402433165676      0.258739540653      0.738147111763     0.1282354372257      0.243040940866       0.949552327970
var         81.2979894387682    276.720327825482   2252.170717198141    67.9722383590676    244.159897217292    3726.947401684157
std.dev      9.0165397708194     16.634912919083     47.457040754751     8.2445277826609     15.625616698783      61.048729730308
coef.var     3.7366370423628      2.343113804074      0.999603779791     3.9863402562472      2.217608747036       0.963589763392
                 m1_sc_2019         m2_sc_2019          m3_sc_2019          f1_sc_2019          f2_sc_2019          f3_sc_2019
nbr.val  15881.000000000000 15881.000000000000  15881.000000000000 15881.0000000000000 15881.0000000000000  15881.000000000000
nbr.null 12344.000000000000 12089.000000000000   5854.000000000000 13767.0000000000000 12792.0000000000000   5125.000000000000
nbr.na       1.000000000000     1.000000000000      1.000000000000     1.0000000000000     1.0000000000000      1.000000000000
min          0.000000000000     0.000000000000      0.000000000000     0.0000000000000     0.0000000000000      0.000000000000
max        198.000000000000   285.000000000000    377.000000000000   164.0000000000000   290.0000000000000    399.000000000000
range      198.000000000000   285.000000000000    377.000000000000   164.0000000000000   290.0000000000000    399.000000000000
sum      70895.000000000000 76880.000000000000 278937.000000000000 40424.0000000000000 60666.0000000000000 338900.000000000000
median       0.000000000000     0.000000000000      9.000000000000     0.0000000000000     0.0000000000000     12.000000000000
mean         4.464139537812     4.841004974498     17.564196209307     2.5454316478811     3.8200365216296     21.339965997103
SE.mean      0.091472038603     0.104230177762      0.199329874563     0.0707200443905     0.0899009549106      0.226739108786
CI.mean      0.179295567044     0.204302966352      0.390709154780     0.1386193054626     0.1762160648728      0.444434361601
var        132.878452611258   172.530071634799    630.990226823968    79.4260372207843   128.3531274797744    816.452111056778
std.dev     11.527291642500    13.135070294247     25.119518841410     8.9121286582266    11.3293039274165     28.573626144695
coef.var     2.582197878194     2.713294112161      1.430154761543     3.5012248966282     2.9657580139007      1.338972430817
                 m2_ild_2019         m3_ild_2019         f2_ild_2019         f3_ild_2019           Fatal2014            Fatal2015
nbr.val   15881.000000000000  15881.000000000000  15881.000000000000  15881.000000000000 15882.0000000000000 15882.00000000000000
nbr.null   7680.000000000000   3144.000000000000   8629.000000000000   2415.000000000000 12979.0000000000000 12719.00000000000000
nbr.na        1.000000000000      1.000000000000      1.000000000000      1.000000000000     0.0000000000000     0.00000000000000
min           0.000000000000      0.000000000000      0.000000000000      0.000000000000     0.0000000000000     0.00000000000000
max         365.000000000000    605.000000000000    305.000000000000    526.000000000000    11.0000000000000    16.00000000000000
range       365.000000000000    605.000000000000    305.000000000000    526.000000000000    11.0000000000000    16.00000000000000
sum      205883.000000000000 484654.000000000000 166887.000000000000 619444.000000000000  4479.0000000000000  5069.00000000000000
median        2.000000000000     21.000000000000      0.000000000000     27.000000000000     0.0000000000000     0.00000000000000
mean         12.964108053649     30.517851520685     10.508595176626     39.005352307789     0.2820173781640     0.31916635184486
SE.mean       0.174185591685      0.276527166468      0.146999343387      0.334356657257     0.0057170681345     0.00638763873849
CI.mean       0.341423509403      0.542024599781      0.288135380279      0.655376958615     0.0112061017087     0.01252049611756
var         481.839391787820   1214.376775131857    343.169463271939   1775.406457497093     0.5191010744414     0.64801623087327
std.dev      21.950840343545     34.847909193119     18.524833690804     42.135572352789     0.7204866927580     0.80499455331901
coef.var      1.693200970920      1.141886058706      1.762826845972      1.080251038891     2.5547599139055     2.52217863401312
                    Fatal2016            Fatal2017            Fatal2018            Fatal2019            Fatal2020            Fatal2021
nbr.val  15882.00000000000000 15882.00000000000000 15882.00000000000000 15882.00000000000000 15882.00000000000000 15882.00000000000000
nbr.null 12425.00000000000000 12496.00000000000000 12531.00000000000000 12384.00000000000000 11559.00000000000000 11843.00000000000000
nbr.na       0.00000000000000     0.00000000000000     0.00000000000000     0.00000000000000     0.00000000000000     0.00000000000000
min          0.00000000000000     0.00000000000000     0.00000000000000     0.00000000000000     0.00000000000000     0.00000000000000
max         56.00000000000000     9.00000000000000    11.00000000000000    23.00000000000000    15.00000000000000    13.00000000000000
range       56.00000000000000     9.00000000000000    11.00000000000000    23.00000000000000    15.00000000000000    13.00000000000000
